"","station","date","time","vol_flow_est","vol_depth_est","prop_total_sample","sf_proc","prop_sf_proc","genus","species","stage","sex","id","ind_counted","ind_total","abund_m3_flow_est","abund_m3_depth_est","notes","year","yearletter","StationYear"
"1378","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Paraeuchaeta",NA,"C2",NA,"Paraeuchaeta sp.",3,12,0.272108843537415,0.244448971277246,NA,"2019","A","A 17"
"1379","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Paraeuchaeta",NA,"C1",NA,"Paraeuchaeta sp.",1,4,0.090702947845805,0.0814829904257486,NA,"2019","A","A 17"
"1380","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pleuromamma","scutullata","C6","F","Pleuromamma scutullata",5,20,0.453514739229025,0.407414952128743,NA,"2019","A","A 17"
"1381","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pleuromamma","scutullata","C5",NA,"Pleuromamma scutullata",1,4,0.090702947845805,0.0814829904257486,NA,"2019","A","A 17"
"1382","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pleuromamma","scutullata","C6","M","Pleuromamma scutullata",6,24,0.54421768707483,0.488897942554492,NA,"2019","A","A 17"
"1383","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pseudocalanus","mimus","C6","F","Pseudocalanus mimus",1,4,0.090702947845805,0.0814829904257486,NA,"2019","A","A 17"
"1384","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pseudocalanus","newmani","C6","M","Pseudocalanus newmani",1,4,0.090702947845805,0.0814829904257486,NA,"2019","A","A 17"
"1385","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pseudocalanus",NA,"C4",NA,"Pseudocalanus sp.",1,4,0.090702947845805,0.0814829904257486,NA,"2019","A","A 17"
"1386","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Pseudocalanus",NA,"C5","F","Pseudocalanus sp.",1,4,0.090702947845805,0.0814829904257486,NA,"2019","A","A 17"
"1387","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Racovitzanus","antarcticus","C5",NA,"Racovitzanus antarcticus",3,12,0.272108843537415,0.244448971277246,NA,"2019","A","A 17"
"1388","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Racovitzanus","antarcticus","C4",NA,"Racovitzanus antarcticus",2,8,0.18140589569161,0.162965980851497,NA,"2019","A","A 17"
"1389","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Scolecithricella","minor","C5",NA,"Scolecithricella minor",11,44,0.997732426303855,0.896312894683235,NA,"2019","A","A 17"
"1390","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Scolecithricella","minor","C6","F","Scolecithricella minor",17,68,1.54195011337868,1.38521083723773,NA,"2019","A","A 17"
"1391","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Scolecithricella","minor","C4",NA,"Scolecithricella minor",5,20,0.453514739229025,0.407414952128743,NA,"2019","A","A 17"
"1392","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Scolecithricella","minor","C6","M","Scolecithricella minor",2,8,0.18140589569161,0.162965980851497,NA,"2019","A","A 17"
"1393","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Themisto","pacifica","<1mm",NA,"Themisto pacifica",2,8,0.18140589569161,0.162965980851497,NA,"2019","A","A 17"
"1394","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,"<5",0.25,"Tuscaretta","globulosa",NA,NA,"Tuscaretta globulosa",3,12,0.272108843537415,0.244448971277246,NA,"2019","A","A 17"
"1395","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Aglantha","digitale",NA,NA,"Aglantha digitale",2,2,0.0453514739229025,0.0407414952128743,NA,"2019","A","A 17"
"1396","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Eukrohnia","hamata",NA,NA,"Eukrohnia hamata",134,134,3.03854875283447,2.72968017926258,NA,"2019","A","A 17"
"1397","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Euphausia","pacifica",NA,"F","Euphausia pacifica",3,3,0.0680272108843537,0.0611122428193115,NA,"2019","A","A 17"
"1398","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Euphausia","pacifica",NA,"M","Euphausia pacifica",3,3,0.0680272108843537,0.0611122428193115,NA,"2019","A","A 17"
"1399","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Oikopleura","labradoriensis",NA,NA,"Oikopleura labradoriensis",1,1,0.0226757369614512,0.0203707476064372,NA,"2019","A","A 17"
"1400","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Parasagitta","elegans",NA,NA,"Parasagitta elegans",9,9,0.204081632653061,0.183336728457934,NA,"2019","A","A 17"
"1401","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Tessarabrachion","occulatum",NA,"F","Tessarabrachion occulatum",1,1,0.0226757369614512,0.0203707476064372,NA,"2019","A","A 17"
"1402","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Thysanoessa","longipes",NA,"F","Thysanoessa longipes",8,8,0.18140589569161,0.162965980851497,NA,"2019","A","A 17"
"1403","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Thysanoessa","longipes",NA,"M","Thysanoessa longipes",1,1,0.0226757369614512,0.0203707476064372,NA,"2019","A","A 17"
"1404","17",2019-02-27,1899-12-31 05:45:00,44.1,49.09,1,">10",1,"Thysanoessa","spinifera",NA,"F","Thysanoessa spinifera",1,1,0.0226757369614512,0.0203707476064372,NA,"2019","A","A 17"
"1405","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Aglantha","digitale",NA,NA,"Aglantha digitale",6,6,0.13953488372093,0.122224485638623,NA,"2019","A","A 18"
"1406","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,NA,NA,NA,NA,"Chaetognath sp. (no heads)",12,12,0.27906976744186,0.244448971277246,NA,"2019","A","A 18"
"1407","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Chelophyes","appendiculata",NA,NA,"Chelophyes appendiculata",2,2,0.0465116279069767,0.0407414952128743,NA,"2019","A","A 18"
"1408","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Eucalanus","bungii","C5","F","Eucalanus bungii",7,7,0.162790697674419,0.14259523324506,NA,"2019","A","A 18"
"1409","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Eucalanus","bungii","C6","F","Eucalanus bungii",3,3,0.0697674418604651,0.0611122428193115,NA,"2019","A","A 18"
"1410","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Eucalanus","bungii","C6","M","Eucalanus bungii",11,11,0.255813953488372,0.224078223670809,NA,"2019","A","A 18"
"1411","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Eukrohnia","hamata",NA,NA,"Eukrohnia hamata",186,186,4.32558139534884,3.78895905479731,NA,"2019","A","A 18"
"1412","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Muggiae","atlantica",NA,NA,"Muggiae atlantica",1,1,0.0232558139534884,0.0203707476064372,NA,"2019","A","A 18"
"1413","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Neocalanus","cristatus","C4",NA,"Neocalanus cristatus",10,10,0.232558139534884,0.203707476064372,NA,"2019","A","A 18"
"1414","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Neocalanus","cristatus","C5",NA,"Neocalanus cristatus",5,5,0.116279069767442,0.101853738032186,NA,"2019","A","A 18"
"1415","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Oikopleura","labradoriensis",NA,NA,"Oikopleura labradoriensis",3,3,0.0697674418604651,0.0611122428193115,NA,"2019","A","A 18"
"1416","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"5-10",1,"Thysanoessa","longipes",NA,NA,"Thysanoessa longipes",1,1,0.0232558139534884,0.0203707476064372,NA,"2019","A","A 18"
"1417","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,NA,NA,"veliger",NA,"Bivalve",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1418","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Calanus",NA,"C1",NA,"Calanus sp.",17,136,3.16279069767442,2.77042167447545,NA,"2019","A","A 18"
"1419","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Calanus",NA,"C2",NA,"Calanus sp.",22,176,4.09302325581395,3.58525157873294,NA,"2019","A","A 18"
"1420","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Calanus",NA,"C3",NA,"Calanus sp.",3,24,0.558139534883721,0.488897942554492,NA,"2019","A","A 18"
"1421","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,NA,NA,"juvenile",NA,"Chaetognath",7,56,1.30232558139535,1.14076186596048,NA,"2019","A","A 18"
"1422","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,NA,NA,NA,NA,"Epicarid isopod",7,56,1.30232558139535,1.14076186596048,NA,"2019","A","A 18"
"1423","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Eucalanus","bungii","C4",NA,"Eucalanus bungii",7,56,1.30232558139535,1.14076186596048,NA,"2019","A","A 18"
"1424","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Eucalanus","bungii","C5","M","Eucalanus bungii",4,32,0.744186046511628,0.651863923405989,NA,"2019","A","A 18"
"1425","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Eucalanus","bungii","C5","F","Eucalanus bungii",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1426","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Eucalanus",NA,"C3",NA,"Eucalanus sp.",3,24,0.558139534883721,0.488897942554492,NA,"2019","A","A 18"
"1427","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,NA,NA,"<0.5mm",NA,"Halocyprididae sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1428","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Limacina","helicina",NA,NA,"Limacina helicina",14,112,2.6046511627907,2.28152373192096,NA,"2019","A","A 18"
"1429","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Mesocalanus","tenucornis","C6","F","Mesocalanus tenucornis",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1430","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Metridia","pacifica","C4",NA,"Metridia pacifica",11,88,2.04651162790698,1.79262578936647,NA,"2019","A","A 18"
"1431","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Metridia","pacifica","C6","F","Metridia pacifica",4,32,0.744186046511628,0.651863923405989,NA,"2019","A","A 18"
"1432","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Metridia",NA,"C1",NA,"Metridia sp.",3,24,0.558139534883721,0.488897942554492,NA,"2019","A","A 18"
"1433","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Metridia",NA,"C2",NA,"Metridia sp.",13,104,2.41860465116279,2.11855775106946,NA,"2019","A","A 18"
"1434","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Metridia",NA,"C3",NA,"Metridia sp.",6,48,1.11627906976744,0.977795885108983,NA,"2019","A","A 18"
"1435","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Microcalanus",NA,"C5","M","Microcalanus sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1436","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Microcalanus",NA,"C4",NA,"Microcalanus sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1437","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Neocalanus","plumchrus","C4",NA,"Neocalanus plumchrus",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1438","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Neocalanus",NA,"C1",NA,"Neocalanus sp.",62,496,11.5348837209302,10.1038908127928,NA,"2019","A","A 18"
"1439","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Neocalanus",NA,"C2",NA,"Neocalanus sp.",27,216,5.02325581395349,4.40008148299043,NA,"2019","A","A 18"
"1440","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Neocalanus",NA,"C3",NA,"Neocalanus sp.",8,64,1.48837209302326,1.30372784681198,NA,"2019","A","A 18"
"1441","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Oikopleura","dioica",NA,NA,"Oikopleura dioica",9,72,1.67441860465116,1.46669382766348,NA,"2019","A","A 18"
"1442","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Oithona","atlantica","C6","F","Oithona atlantica",5,40,0.930232558139535,0.814829904257486,NA,"2019","A","A 18"
"1443","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Oithona","similis","C6","F","Oithona similis",29,232,5.3953488372093,4.72601344469342,NA,"2019","A","A 18"
"1444","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Oithona",NA,"C5",NA,"Oithona sp.",28,224,5.2093023255814,4.56304746384192,NA,"2019","A","A 18"
"1445","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Paraeuchaeta",NA,"C2",NA,"Paraeuchaeta sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1446","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Pleuromamma",NA,"C2",NA,"Pleuromamma sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1447","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Pseudocalanus","mimus","C6","F","Pseudocalanus mimus",3,24,0.558139534883721,0.488897942554492,NA,"2019","A","A 18"
"1448","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Pseudocalanus","moultoni","C6","F","Pseudocalanus moultoni",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1449","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Pseudocalanus",NA,"C5","F","Pseudocalanus sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1450","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Racovitzanus","antarcticus","C5",NA,"Racovitzanus antarcticus",2,16,0.372093023255814,0.325931961702994,NA,"2019","A","A 18"
"1451","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Racovitzanus","antarcticus","C6","F","Racovitzanus antarcticus",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1452","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Scolecithricella","minor","C6","F","Scolecithricella minor",3,24,0.558139534883721,0.488897942554492,NA,"2019","A","A 18"
"1453","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,"Scolecithricella","minor","C5",NA,"Scolecithricella sp.",5,40,0.930232558139535,0.814829904257486,NA,"2019","A","A 18"
"1454","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,"<5",0.125,NA,NA,"larval colony",NA,"Siphonophore sp.",1,8,0.186046511627907,0.162965980851497,NA,"2019","A","A 18"
"1455","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,">10",1,"Eukrohnia","hamata",NA,NA,"Eukrohnia hamata",55,55,1.27906976744186,1.12039111835404,NA,"2019","A","A 18"
"1456","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,">10",1,"Oikopleura","labradoriensis",NA,NA,"Oikopleura labradoriensis",1,1,0.0232558139534884,0.0203707476064372,NA,"2019","A","A 18"
"1457","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,">10",1,"Parasagitta","elegans",NA,NA,"Parasagitta elegans",13,13,0.302325581395349,0.264819718883683,NA,"2019","A","A 18"
"1458","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,">10",1,"Thysanoessa","longipes",NA,"F","Thysanoessa longipes",3,3,0.0697674418604651,0.0611122428193115,NA,"2019","A","A 18"
"1459","18",2019-02-27,1899-12-31 14:30:00,43,49.09,1,">10",1,"Thysanoessa","longipes",NA,"M","Thysanoessa longipes",1,1,0.0232558139534884,0.0203707476064372,NA,"2019","A","A 18"
"1460","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Aglantha","digitale",NA,NA,"Aglantha digitale",12,12,0.292682926829268,0.244448971277246,NA,"2019","A","A 19"
"1461","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,NA,NA,NA,NA,"Chaetognath sp. (no heads)",5,5,0.121951219512195,0.101853738032186,NA,"2019","A","A 19"
"1462","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Chelophyes","appendiculata",NA,NA,"Chelophyes appendiculata",6,6,0.146341463414634,0.122224485638623,NA,"2019","A","A 19"
"1463","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Clio","pyramidata",NA,NA,"Clio pyramidata",1,1,0.024390243902439,0.0203707476064372,NA,"2019","A","A 19"
"1464","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Clione","limacina",NA,NA,"Clione limacina",2,2,0.0487804878048781,0.0407414952128743,NA,"2019","A","A 19"
"1465","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Cyphocaris","challengeri",NA,NA,"Cyphocaris challengeri",2,2,0.0487804878048781,0.0407414952128743,NA,"2019","A","A 19"
"1466","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Eucalanus","bungii","C5","F","Eucalanus bungii",20,20,0.48780487804878,0.407414952128743,NA,"2019","A","A 19"
"1467","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Eucalanus","bungii","C6","F","Eucalanus bungii",15,15,0.365853658536585,0.305561214096557,NA,"2019","A","A 19"
"1468","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Eucalanus","bungii","C6","M","Eucalanus bungii",26,26,0.634146341463415,0.529639437767366,NA,"2019","A","A 19"
"1469","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Eukrohnia","hamata",NA,NA,"Eukrohnia hamata",184,184,4.48780487804878,3.74821755958444,NA,"2019","A","A 19"
"1470","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Muggiae","atlantica",NA,NA,"Muggiae atlantica",12,12,0.292682926829268,0.244448971277246,NA,"2019","A","A 19"
"1471","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Neocalanus","cristatus","C4",NA,"Neocalanus cristatus",14,14,0.341463414634146,0.28519046649012,NA,"2019","A","A 19"
"1472","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Neocalanus","cristatus","C5",NA,"Neocalanus cristatus",11,11,0.268292682926829,0.224078223670809,NA,"2019","A","A 19"
"1473","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Oikopleura","labradoriensis",NA,NA,"Oikopleura labradoriensis",77,77,1.8780487804878,1.56854756569566,NA,"2019","A","A 19"
"1474","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Paraeuchaeta","elongata","C5","F","Paraeuchaeta elongata",15,15,0.365853658536585,0.305561214096557,NA,"2019","A","A 19"
"1475","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Paraeuchaeta","elongata","C5","M","Paraeuchaeta elongata",18,18,0.439024390243902,0.366673456915869,NA,"2019","A","A 19"
"1476","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Paraeuchaeta","elongata","C6","F","Paraeuchaeta elongata",6,6,0.146341463414634,0.122224485638623,NA,"2019","A","A 19"
"1477","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Parasagitta","elegans",NA,NA,"Parasagitta elegans",1,1,0.024390243902439,0.0203707476064372,NA,"2019","A","A 19"
"1478","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Primno","abyssalis",NA,"F","Primno abyssalis",1,1,0.024390243902439,0.0203707476064372,NA,"2019","A","A 19"
"1479","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,NA,NA,"larva",NA,"Spionidae sp.",1,1,0.024390243902439,0.0203707476064372,NA,"2019","A","A 19"
"1480","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Themisto","pacifica",NA,"M","Themisto pacifica",1,1,0.024390243902439,0.0203707476064372,NA,"2019","A","A 19"
"1481","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Thysanoessa","inspinata",NA,NA,"Thysanoessa inspinata",1,1,0.024390243902439,0.0203707476064372,NA,"2019","A","A 19"
"1482","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"5-10",1,"Tomopteris","septentrionalis",NA,NA,"Tomopteris septentrionalis",7,7,0.170731707317073,0.14259523324506,NA,"2019","A","A 19"
"1483","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Acartia","longiremis","C6","F","Acartia longiremis",2,16,0.390243902439024,0.325931961702994,NA,"2019","A","A 19"
"1484","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Aetideus","pacificus","C6","F","Aetideus pacificus",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1485","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Calanus","marshallae","C5",NA,"Calanus marshallae",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1486","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Calanus","marshallae","C6","M","Calanus marshallae",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1487","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Calanus","marshallae","C6","F","Calanus marshallae",3,24,0.585365853658537,0.488897942554492,NA,"2019","A","A 19"
"1488","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Calanus",NA,"C1",NA,"Calanus sp.",185,1480,36.0975609756098,30.148706457527,NA,"2019","A","A 19"
"1489","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Calanus",NA,"C2",NA,"Calanus sp.",20,160,3.90243902439024,3.25931961702994,NA,"2019","A","A 19"
"1490","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Calanus",NA,"C3",NA,"Calanus sp.",3,24,0.585365853658537,0.488897942554492,NA,"2019","A","A 19"
"1491","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Candacia","columbiae","C6","F","Candacia columbiae",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1492","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Candacia",NA,"C2",NA,"Candacia sp.",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1493","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,NA,NA,"juvenile",NA,"Chaetognath",12,96,2.34146341463415,1.95559177021797,NA,"2019","A","A 19"
"1494","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Conchoecia","spinirostris",NA,NA,"Conchoecia spinirostris",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1495","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Disconchoecia","elegans",NA,NA,"Disconchoecia elegans",18,144,3.51219512195122,2.93338765532695,NA,"2019","A","A 19"
"1496","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,NA,NA,NA,NA,"Epicarid isopod",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1497","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Eucalanus","bungii","C5","M","Eucalanus bungii",5,40,0.975609756097561,0.814829904257486,NA,"2019","A","A 19"
"1498","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Eucalanus","bungii","C4",NA,"Eucalanus bungii",6,48,1.17073170731707,0.977795885108983,NA,"2019","A","A 19"
"1499","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Eucalanus",NA,"C3",NA,"Eucalanus sp.",10,80,1.95121951219512,1.62965980851497,NA,"2019","A","A 19"
"1500","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,NA,NA,"egg",NA,"Euphausiidae",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1501","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,NA,NA,"nauplius",NA,"Euphausiidae",3,24,0.585365853658537,0.488897942554492,NA,"2019","A","A 19"
"1502","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Gaetanus","intermedius","C6","F","Gaetanus intermedius",5,40,0.975609756097561,0.814829904257486,NA,"2019","A","A 19"
"1503","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Gaetanus","intermedius","C5","F","Gaetanus intermedius",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1504","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Gaetanus",NA,"C3",NA,"Gaetanus sp.",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1505","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Heterorhabdus","tanneri","C6","M","Heterorhabdus tanneri",1,8,0.195121951219512,0.162965980851497,NA,"2019","A","A 19"
"1506","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Limacina","helicina",NA,NA,"Limacina helicina",6,48,1.17073170731707,0.977795885108983,NA,"2019","A","A 19"
"1507","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Metridia","pacifica","C4",NA,"Metridia pacifica",5,40,0.975609756097561,0.814829904257486,NA,"2019","A","A 19"
"1508","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Metridia","pacifica","C5",NA,"Metridia pacifica",4,32,0.780487804878049,0.651863923405989,NA,"2019","A","A 19"
"1509","19",2019-02-27,1899-12-31 22:27:00,41,49.09,1,"<5",0.125,"Metridia","pacifica","C6","F","Metridia pacifica",25,200,4.8780487804878,4.07414952128743,NA,"2019","A","A 19"
